Column1,Column2
0.3596999999999999,0.06659999999999994
0.3586999999999999,0.06629999999999994
0.3596999999999999,0.06619999999999994
0.3603999999999999,0.06609999999999994
0.3597999999999999,0.06589999999999993
0.3596999999999999,0.06529999999999993
0.3588999999999999,0.06519999999999992
0.3586999999999999,0.06449999999999992
0.3583999999999999,0.06529999999999991
0.3571999999999999,0.06499999999999992
0.3567999999999999,0.06439999999999992
0.3557999999999999,0.06439999999999992
0.3553999999999999,0.06409999999999992
0.3551999999999999,0.06449999999999992
0.3536999999999999,0.06439999999999992
0.3533999999999999,0.06459999999999992
0.3536999999999999,0.06399999999999992
0.3545999999999999,0.06389999999999992
0.3546999999999999,0.06419999999999991
0.3536999999999999,0.06379999999999991
0.3539999999999999,0.06339999999999991
0.3531999999999999,0.06249999999999992
0.3525999999999999,0.06259999999999992
0.3526999999999999,0.06289999999999991
0.3527999999999999,0.06319999999999991
0.3525999999999999,0.06219999999999991
0.3529999999999999,0.06199999999999991
0.3509999999999999,0.06129999999999991
0.34979999999999994,0.06099999999999991
0.34959999999999997,0.06119999999999991
0.34979999999999994,0.06099999999999991
0.34939999999999993,0.06119999999999991
0.3489999999999999,0.06099999999999991
0.34879999999999994,0.06119999999999991
0.34879999999999994,0.06069999999999991
0.34859999999999997,0.060099999999999903
0.34869999999999995,0.0604999999999999
0.34819999999999995,0.0606999999999999
0.34739999999999993,0.0601999999999999
0.34639999999999993,0.0596999999999999
0.34619999999999995,0.0597999999999999
0.34669999999999995,0.0596999999999999
0.34689999999999993,0.0599999999999999
0.34669999999999995,0.0606999999999999
0.3465,0.0616999999999999
0.34609999999999996,0.0614999999999999
0.34369999999999995,0.0609999999999999
0.34329999999999994,0.0602999999999999
0.34269999999999995,0.0602999999999999
0.34319999999999995,0.059899999999999905
0.3428999999999999,0.060099999999999903
0.3429999999999999,0.060199999999999906
0.3424999999999999,0.059899999999999905
0.3415999999999999,0.05949999999999991
0.3411999999999999,0.05999999999999991
0.3416999999999999,0.05999999999999991
0.3400999999999999,0.06049999999999991
0.3390999999999999,0.06069999999999991
0.3383999999999999,0.060199999999999906
0.3373999999999999,0.0595999999999999
0.3368999999999999,0.0594999999999999
0.3358999999999999,0.0593999999999999
0.3349999999999999,0.059799999999999895
0.3336999999999999,0.059599999999999896
0.3335999999999999,0.0593999999999999
0.3338999999999999,0.0594999999999999
0.3338999999999999,0.0595999999999999
0.33269999999999994,0.0594999999999999
0.33219999999999994,0.0590999999999999
0.3328999999999999,0.0587999999999999
0.33319999999999994,0.0585999999999999
0.3328999999999999,0.0577999999999999
0.33329999999999993,0.0592999999999999
0.3333999999999999,0.059399999999999904
0.33319999999999994,0.0592999999999999
0.33309999999999995,0.0585999999999999
0.33169999999999994,0.058899999999999904
0.33179999999999993,0.0585999999999999
0.33179999999999993,0.0587999999999999
0.3308999999999999,0.0582999999999999
0.33129999999999993,0.0574999999999999
0.32959999999999995,0.057399999999999896
0.32909999999999995,0.056899999999999895
0.32809999999999995,0.056699999999999896
0.32889999999999997,0.0567999999999999
0.32889999999999997,0.0562999999999999
0.32909999999999995,0.0555999999999999
0.32889999999999997,0.0551999999999999
0.3297,0.0556999999999999
0.32939999999999997,0.055499999999999904
0.32999999999999996,0.055299999999999905
0.3298,0.054799999999999904
0.32939999999999997,0.054599999999999906
0.3292,0.0544999999999999
0.3283,0.0543999999999999
0.3281,0.0535999999999999
0.3274,0.0545999999999999
0.328,0.054499999999999896
0.3285,0.0540999999999999
0.3284,0.0540999999999999
0.3275,0.0546999999999999
0.3269,0.054799999999999904
0.3264,0.0534999999999999
0.32730000000000004,0.0537999999999999
0.32810000000000006,0.0532999999999999
0.32800000000000007,0.0531999999999999
0.32860000000000006,0.0532999999999999
0.32870000000000005,0.0527999999999999
0.32800000000000007,0.0520999999999999
0.32860000000000006,0.052399999999999905
0.32880000000000004,0.051699999999999906
0.32930000000000004,0.05149999999999991
