Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100
0.2578077248127164,0.5668141605735205,0.5873160148136246,0.5691750532725228,0.5497271122292307,0.5194314672998374,0.49113152194530996,0.4542588054057912,0.41323609773628633,0.36779448442096174,0.32214839738013445,0.27299580670347384,0.22527555969817836,0.17613151152833345,0.12622120531711817,0.07998402034675058,0.03502122222445667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01396698128876858,0.037126853392176064,0.05393349518587104,0.06376731331007789,0.06602905234403346,0.06072314304900311,0.04823450091868999,0.03138285191086029,0.012532766484540086,0.0,0.0,0.0,0.0,0.0,0.0,0.0029780645180138864,0.007736287881237228,0.007199930997808323,0.002891764383827271,0.0,0.0,0.0,0.000733069119914353,0.00033151464063616915,0.0,5.73209475587646e-6,4.119681653264706e-6,2.9571450937964986e-6,0.0,3.433292239242292e-6,0.0,3.720694178309714e-6,0.0,3.924637616376004e-6,0.0,4.142323048682784e-6,0.0,4.40057552571318e-6,0.0,4.714823620815878e-6,0.0,5.100098920127039e-6,0.0,5.574677047684418e-6,0.0,6.162449400221703e-6,0.0,6.8954513259427585e-6,0.0,7.816997393365455e-6,0.0,8.98528704309456e-6,0.0,1.0475726743089809e-5,0.0,1.2374086613317559e-5,0.0,1.4727979553515526e-5,0.0,1.731527094589396e-5,0.0,1.852408048294052e-5,0.0,8.89034561808444e-6,1.4005706554688403e-5,0.0,0.0003213181789413639,0.0,0.01876574637020365
1.875783965983868,4.291720634602149,5.26444576216111,6.177053659447439,7.137388885336373,8.121811405014657,9.168835179981004,10.051334379081382,10.787009129983455,11.298722990946114,11.635913197321704,11.730940983291612,11.660298548277666,11.391144168644216,10.913723119367337,10.294577727377865,9.558377643331978,8.764290757052926,7.886175740721104,6.99611846580649,6.109628316424833,5.244568409100572,4.426699206084629,3.678174099840771,2.991571901532053,2.38887198449894,1.8757101105906384,1.4392825181999873,1.0731289819013052,0.7722278314967009,0.5312573697844833,0.33798021998106426,0.18285518158796205,0.06485284670578689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015097137350798722,0.03327712966924835,0.03748099808955449,0.02954286941126666,0.014601608703397233,0.0,0.0,0.0,0.0,0.0013923869581307373,0.003614672805142618,0.0014260013513041486,0.0,0.0,0.00016246623424813153,1.7317497395561076e-5,0.0,1.6637209860346047e-5,0.0,1.628803308994975e-5,0.0,1.639992061027442e-5,0.0,1.6826761409902248e-5,0.0,1.745890332822455e-5,0.0,1.8289778527105227e-5,0.0,1.9339183360716563e-5,0.0,2.0640646139509046e-5,0.0,2.2239435467781733e-5,0.0,2.4192593618499816e-5,0.0,2.656771313340869e-5,0.0,2.943573968659621e-5,0.0,3.284585179262649e-5,0.0,3.6748398015788555e-5,0.0,4.0761808316347014e-5,0.0,4.3434325099224225e-5,0.0,3.9671250487026554e-5,0.0,1.0284577629249725e-5,3.4075351947831225e-5,0.0,0.0003614596408045145,0.0,0.002861923614108764,0.0,0.13778019309009243
1.8041011053117284,4.341559249527708,6.237869505313422,8.73380733514238,11.95231236040943,16.07120658831972,20.49369508702381,24.865173442638156,29.416013409818124,33.73914350831843,37.92997860637146,41.50442747373957,44.491863653642476,46.765094672812204,48.30911612766244,49.01115530905501,49.09981057088989,48.67870939721896,47.704999892547285,46.37975988138284,44.74203864228764,42.8095805422498,40.61695994816185,38.25954866625906,35.612149892337875,32.85687271795392,29.954079251273512,26.906254105040677,23.860920452922304,20.748710295249296,17.68604241165482,14.762361725084478,11.97784516950056,9.462748611402095,7.22220045022989,5.300578116608615,3.7197778024267816,2.495287969878968,1.5863314721977477,0.9344074023837879,0.5007496110918743,0.22429173775988331,0.05952253080613719,0.0,0.0,0.0,0.0,0.011327787230753165,0.01905586502006954,0.011672418177957753,0.0,0.0,0.0,0.0010961971145865392,0.0007864731465728256,0.0,0.0,8.717613469343633e-6,3.4985913138370964e-6,0.0,4.06757969467435e-6,0.0,4.237828415352852e-6,0.0,4.245216326671653e-6,0.0,4.258220078190789e-6,0.0,4.311844590120018e-6,0.0,4.414957773406058e-6,0.0,4.569102058303542e-6,0.0,4.7713263193145396e-6,0.0,5.0113108038203795e-6,0.0,5.2625872311182324e-6,0.0,5.462184944190085e-6,0.0,5.463218192744535e-6,0.0,4.918932003783994e-6,0.0,2.978635847102851e-6,0.0,0.0,8.400386325956788e-6,0.0,3.522976450458373e-5,0.0,0.00012254928944821587,0.0,0.00048471270333539,0.0,0.0029906683757304564,0.0,0.13225824871084144
1.0996580005955445,2.7696909010543664,4.306406588226295,6.671092667761796,9.866699744321826,13.81782620207893,18.163265654187104,22.993647804370237,28.46465843153694,33.66318768080632,38.52483909086035,42.87501174136256,46.20602271558247,48.33401499493622,49.33318395655226,49.19926518559562,48.39791607768304,47.25797534987558,45.93542463709785,44.57538114335666,43.34303198657341,42.41336720102356,41.582601629382985,41.01128136222022,40.638043153043554,40.52269426016424,40.61639906892729,40.78926084529081,40.99944904091574,41.09363444034192,40.98915111735638,40.71245271673565,39.91770172935205,38.61930097258009,36.73220349375345,34.18701534358633,30.991670604790777,27.2069014394223,22.99157598503426,18.543870673586742,14.185552663934752,10.20286348763843,6.832745129167871,4.202204227102412,2.3272462460188343,1.1275823815488344,0.4644327908785967,0.14077318064631072,0.008826889282002958,0.0,0.0,0.006715430287685013,0.0053683885122853105,0.0,0.0,0.00026157184609619435,4.125919210346183e-5,0.0,1.4902280981186778e-5,0.0,1.3699608686147259e-5,0.0,1.3218202698044479e-5,0.0,1.311808493337594e-5,0.0,1.317612293350976e-5,0.0,1.3357727008406073e-5,0.0,1.3665692292852328e-5,0.0,1.4114169863751158e-5,0.0,1.47235770651605e-5,0.0,1.5519712492823602e-5,0.0,1.6532825486501678e-5,0.0,1.779350300494116e-5,0.0,1.9318716615089216e-5,0.0,2.106935620249715e-5,0.0,2.282196542946622e-5,0.0,2.3761691292747856e-5,0.0,2.1058682500733996e-5,0.0,4.061675072443904e-6,2.0954241620347604e-5,0.0,0.00020412721761094873,0.0,0.0016059040217649453,0.0,0.07882019917918251
0.7212591546212018,1.8379011771317824,2.8947959151943947,4.57013145851813,6.906059891200354,9.726181286837507,12.96598749983385,16.737027607627763,20.656678686494683,24.76410439522625,28.33639449958627,31.088671624375845,32.867836976757836,33.604530030134576,32.92471067596939,31.013626989589163,28.867711290653943,26.691352982880268,24.676464095409404,22.589725024768736,20.392338808847835,18.577826502542425,17.02374139385959,15.787402660682632,14.971650771190014,14.47665426074063,14.243062820264086,14.236477502460406,14.602518155446289,15.352173044713817,16.390621012290918,17.79485023025423,19.402500236549624,21.273758177013217,23.42311478955439,25.699936968228844,28.059271889483103,30.313701334038274,32.13883590484407,33.37537079743031,33.57961265192771,32.53157592471322,30.06601148085358,26.299332629747155,21.5147363417029,16.145942563970873,10.834200543293482,6.357433153372936,3.181459348901871,1.2946632327816576,0.40295314449678116,0.07845204689346247,0.00036543250463910227,6.809856575528101e-5,0.0024097786510676087,0.0,0.0,0.0,4.048463625222212e-5,0.0,4.044229484861717e-5,0.0,3.960910995665472e-5,0.0,3.876905949728098e-5,0.0,3.832201290060766e-5,0.0,3.834221143333707e-5,0.0,3.8851612310099885e-5,0.0,3.987617929960834e-5,0.0,4.1462287018657665e-5,0.0,4.368509853520664e-5,0.0,4.6656630572397265e-5,0.0,5.0535669461532966e-5,0.0,5.553895737830317e-5,0.0,6.194730778079248e-5,0.0,7.008027853735257e-5,0.0,8.013626750034747e-5,0.0,9.146875496662688e-5,0.0,9.923955443955493e-5,0.0,7.589746519515756e-5,0.0,0.0,0.0008325655787153665,0.0,0.05103095243010812
0.5115015110083522,1.305618063629758,2.045798626324586,3.2228387711887447,4.845428067107023,6.879463441730093,9.201896474802139,11.943790325393117,14.790274718502337,17.619586204878264,20.249930310096868,22.311373171968125,23.625663732597786,23.8569469439631,23.031146911706415,21.36079463124769,19.455288510804987,17.447180994588294,15.835799727281305,13.812798275888124,11.681849555285925,10.106775636544638,8.555142471679018,7.1837424691670355,6.014405276112,5.161586592648303,4.663390608045869,4.346685815915411,4.219007470561768,4.180119719756539,4.2722415085269825,4.635361510047571,5.190243425056709,5.839407317968266,6.777650518985078,7.974287969499908,9.520522054575082,11.377608103156176,13.499031733573648,16.01082705424832,18.69599906483772,21.503350706893826,24.293884711700862,26.71556722112225,28.36401916405209,28.746982254878994,27.380711452424055,24.02762150759117,19.002022082394785,13.054327358262562,7.4480963987773565,3.314014721306917,1.0540875126524343,0.21037248453143986,0.01942442622610688,0.0013290611910160806,0.00014377390657609795,0.0,0.0,1.5028440798050725e-5,0.0,1.4348489679105115e-5,0.0,1.247853076638421e-5,0.0,1.0724949267751072e-5,0.0,9.216019223094919e-6,0.0,7.904605855583214e-6,0.0,6.719862473255489e-6,0.0,5.5925429449416696e-6,0.0,4.455166931074927e-6,0.0,3.2364907616283745e-6,0.0,1.854160014045192e-6,0.0,2.0629654100048356e-7,7.564420273411088e-7,0.0,3.054541215533391e-6,0.0,5.985268188669579e-6,0.0,9.633566871343647e-6,0.0,1.3555312296375632e-5,0.0,1.4599432743852959e-5,0.0,0.0,5.04337049118476e-5,0.0,0.0006379971650050721,0.0,0.03609191203291703
0.3890216298964166,0.9863429840891826,1.521896482290444,2.368193392357462,3.504409584599544,4.983238608984652,6.71801720334591,8.658256109228606,10.797704984429046,12.892807465713265,14.799626438458224,16.591937981620354,17.666591672144644,17.917664856050266,17.5178685283346,16.388649768163734,14.913842431356642,13.485383235812868,12.1065531907864,10.499948268100017,8.718262004299188,7.383226945787517,6.203947519408873,5.043745547752154,4.078024650515669,3.2847917759276433,2.7973099082920796,2.6119980234414455,2.270534226309966,2.093518045605455,1.9534144786566023,1.955357336973665,2.2184908509029473,2.363677188891072,2.6391156563693388,3.0376175137052135,3.565826444752376,4.322339429091192,5.243260085787031,6.512395027591511,8.021414914467762,9.827001553058128,11.970166902864412,14.308276817926703,16.889840994707246,19.58994616508731,22.109956497405506,23.856453642762478,24.3620776922034,23.169764573028285,19.96420146378872,14.69951541875404,8.647992615145256,3.640562888016359,0.9475922022299867,0.13122939154753258,0.008312883954655991,0.0003542129513785767,0.0,6.579688741039718e-5,0.0,4.1266911222191995e-5,0.0,2.6098112066392787e-5,0.0,1.5794275308144278e-5,0.0,8.363064302830026e-6,0.0,2.6914331858279186e-6,0.0,0.0,3.925558911578264e-6,0.0,7.664903492695885e-6,0.0,1.1192213027425168e-5,0.0,1.4727454492640391e-5,0.0,1.8475024561485043e-5,0.0,2.26486319785181e-5,0.0,2.7491195275433713e-5,0.0,3.328213701424829e-5,0.0,4.028883905339171e-5,0.0,4.846272369613871e-5,0.0,5.586903031362454e-5,0.0,4.945121944183484e-5,0.0,0.0,0.0004083875381053076,0.0,0.027345390598088853
0.30221723744297635,0.7667840080187481,1.1685160055258939,1.8025655962400853,2.635162500699973,3.7325174525629947,5.055686709768406,6.453359764203412,8.068295676595275,9.743550491943006,11.225982867290625,12.668903856659375,13.724392157544756,14.075001856003515,14.07332232007825,13.431944355757128,12.320059060192223,11.309872578450536,10.191485573344503,9.028546992086468,7.727413644914589,6.420337790656526,5.425800898781809,4.608946558509983,3.7877274586053016,3.0235563414625055,2.385585002122342,2.085186480900756,1.8133285495665616,1.6433531315406473,1.4444753697451473,1.3648159206366661,1.533389628836363,1.528868512318258,1.559583124413787,1.7906453883933413,2.1437377521538328,2.5205363396027134,3.058199651187442,3.8193175423896744,4.632007530971208,5.658278970596346,6.910631582973892,8.3383589210955,10.137284080758711,12.099288755421224,14.115195598445483,16.48743258503952,18.623458022656084,19.972091895913376,20.472824204276673,19.511839136492984,16.509952703356888,11.600727701519478,5.858524474637994,1.716518031264779,0.2422376573776688,0.01396011086598519,2.7542774216271938e-6,0.00014608928364905297,0.0,5.940862164497958e-5,0.0,2.4840219016186893e-5,0.0,8.744836918776855e-6,0.0,3.217019213479944e-7,2.4266579610412012e-6,0.0,6.317856007080991e-6,0.0,8.975302902035764e-6,0.0,1.1010866217839066e-5,0.0,1.2765267457871233e-5,0.0,1.4453045849950286e-5,0.0,1.6231827177671222e-5,0.0,1.8239241046467216e-5,0.0,2.0613567953569145e-5,0.0,2.3497779936224107e-5,0.0,2.6996108884850403e-5,0.0,3.0932818622750345e-5,0.0,3.36492601869395e-5,0.0,2.4983273118414218e-5,0.0,0.0,0.00033304917558998567,0.0,0.021195556932888576
0.24796218357053296,0.621512124760417,0.9254521534776868,1.4131866676524545,2.0295076906081966,2.8660777417833265,3.9179206021782247,4.968925590255701,6.224327380816202,7.5250112768151105,8.71679837680772,9.87253519079375,10.876642068746634,11.350814536685654,11.510701556724122,11.33204595662476,10.637201083810531,9.717716651287715,8.968874785268032,8.08792478641638,7.223788358151046,6.260679581902189,5.245138387245982,4.451015616114174,3.829174983235451,3.286501856284017,2.7309951450664105,2.249426037996288,1.9382096034230956,1.7299818623719483,1.5843914125925065,1.4711002675985856,1.4466283037652097,1.4401189317207217,1.4658053245863973,1.6260085026936477,1.8343292810599554,2.0524631926724024,2.3529619895754323,2.860079386749281,3.4487842356267575,4.150656035650593,4.9584720305909045,5.9814587214203305,7.209184816047075,8.635696192409418,10.134644770277498,11.84336799116178,13.76563508588908,15.497602865096017,16.734613223295366,17.30652451077579,16.79563842280117,14.833286018781129,11.061033319861236,5.7900517223087045,1.5760688832798198,0.1705633161131129,0.007112370261898468,0.0,0.0004397071802799474,0.0,0.00022794982257764786,0.0,0.0001328231619518192,0.0,8.516998835766571e-5,0.0,5.837276787206065e-5,0.0,4.184281063789968e-5,0.0,3.087004306107702e-5,0.0,2.3133394083561143e-5,0.0,1.7386548463764486e-5,0.0,1.2909731814579574e-5,0.0,9.258999709345517e-6,0.0,6.141045964432124e-6,0.0,3.3424094097426862e-6,0.0,6.746710098013864e-7,6.808023481426062e-7,0.0,3.691713681291731e-6,0.0,8.021141361314222e-6,0.0,1.770342019990494e-5,0.0,5.5639319274632726e-5,0.0,0.00034723233839977185,0.0,0.017542638721191908
0.2068604989173313,0.5141323798360332,0.754018357112477,1.134450131982381,1.6205645469384662,2.255957374879664,3.097934189434459,3.9255390273472957,4.89802121303906,5.961998889498247,6.955219991841584,7.903167541728029,8.763233165560884,9.374979094395679,9.586048202141521,9.686045354211135,9.364883095589084,8.690902274968703,8.021634792807623,7.395143222681119,6.712127153497383,6.024760608106649,5.280229282144197,4.570120982722341,3.889614112874615,3.4128315984442796,3.031356060004599,2.6326763241795548,2.253603662595326,1.9629724323266216,1.7602227166255116,1.6639206032805647,1.6463476112204378,1.6253820810289945,1.6568824563095954,1.7613455105235092,1.8567029152448458,1.9861575357347003,2.2574648448883265,2.6591183269976026,3.0976132193166794,3.685343745095088,4.207420237397462,4.999472345821786,5.942628930350853,6.928098523824773,8.175791546976104,9.403154679900974,10.90964812147193,12.641955688955102,13.807710779961438,14.417934880142651,14.783010870024848,13.99904870475387,12.15551889759087,8.717502177321338,3.869690244277952,0.7392048121433987,0.0422909975368013,0.0016380077049689135,0.0,0.0003056452193501173,0.0,0.00011443747050361708,0.0,5.20038894348545e-5,0.0,2.5839938498393167e-5,0.0,1.2598934154812014e-5,0.0,4.875561071457923e-6,0.0,0.0,2.116242478223285e-6,0.0,5.309161311743082e-6,0.0,7.93411747799837e-6,0.0,1.0272558125871e-5,0.0,1.2510063179797727e-5,0.0,1.4778801742431825e-5,0.0,1.7166061964235268e-5,0.0,1.9670777506689775e-5,0.0,2.1994294882460965e-5,0.0,2.2603368917043555e-5,0.0,1.3603389620038798e-5,5.60975703629083e-6,0.0,0.00024746031493559715,0.0,0.01464784786682285
