Facilitator,Competitor,tip,sigma,-0.1,-0.2,-0.3,-0.4,-0.5,-0.6,-0.7,-0.8,-0.9,-1,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0,0,-1,0.05,0,0,4.335095149829993e-8,1.51406612640681e-8,4.331234591404831e-8,0,0,1.8193830964091666e-8,1.2634317857812551e-8,0,7.524597593938642e-9,4.334981809079319e-8,6.2446820711659085e-9,2.3477879556155217e-8,2.4251252152773795e-9,1.6912047776390662e-8,0,0,1.0175224140834828e-8,1.562034708542659e-8,0
0,0.01010101,-1,0.05,3.7466361419929195e-7,3.5547705692986e-8,0,0,0,0,1.339033691546738e-5,1.3493403505800141e-8,6.026796784456646e-7,3.465718628866826e-8,8.782223186631841e-8,0,0,1.1995340781414714e-7,4.315092210065326e-9,0,0,9.665576271577441e-9,0,0,1.9243987125272533e-8
0,0.02020202,-1,0.05,7.572700030169885e-6,0,6.973161410038582e-7,7.563854926906829e-7,2.8694028794623283e-6,4.612897778689196e-7,4.253025865985822e-5,2.1241042158022917e-6,0,5.804518951575246e-6,0,2.47832848755356e-7,1.227632288900775e-7,0,0,6.256391932675867e-9,5.0839138194482295e-6,0,9.827138805945832e-8,1.24501259120776e-8,0
0,0.03030303,-1,0.05,0,0,8.935639258710518e-6,1.4588960058236262e-6,1.2693208670449572e-5,9.97670765827918e-6,1.529834162302278e-5,1.2465459587493411e-5,0,1.7979155020570323e-6,6.467269677698454e-6,0,1.4423244837855875e-5,0,0,0,4.334969642828919e-6,6.44317716429482e-8,0,0,9.637820685631454e-7
0,0.04040404,-1,0.05,9.71564894400271e-7,5.07500333457194e-6,1.8804610711650557e-5,0,1.8945039830760695e-5,1.976960384932077e-5,2.13146601401432e-5,1.0968334702142216e-5,0,0,6.9993692538524264e-6,0,1.776854072599259e-5,1.41103117078305e-5,8.765970777537755e-6,0,0,0,0,1.3180725267641328e-6,3.3645378417282573e-7
0,0.05050505,-1,0.05,0,0,2.849590966885085e-5,1.6813722710229447e-5,8.963768273295814e-6,0,5.133085083259035e-5,0,0,3.843192632147369e-6,0,2.613834967570509e-6,3.534893570169062e-7,4.059224478103619e-5,1.618410748100069e-5,0,0,0,6.2956664440678105e-6,0,4.117494143418374e-7
0,0.06060606,-1,0.05,5.085985064877725e-6,1.4995616272385977e-5,6.543079535046189e-6,1.576298396814339e-5,0,0,3.499022697571306e-5,0,0,2.5448806094778127e-5,0,2.2245422863435397e-5,9.802924914305772e-6,3.033032563634909e-5,1.443651695656228e-5,0,0,0,6.548492231633451e-6,0,0
0,0.07070707,-1,0.05,1.4056877446098882e-6,4.8588907129655405e-5,1.6892636476847592e-5,1.0601878877485134e-5,1.1511350081204843e-5,0,2.7437876021042743e-5,0,0,3.294154676531915e-5,0,6.654306083223488e-5,4.359200981978731e-5,0,5.743958063782628e-6,0,0,0,0,6.295886206787285e-6,0
0,0.08080808,-1,0.05,0,5.07673609603055e-5,0,2.8609138876258736e-5,0,0,0,1.4176410021080949e-5,3.57906708817408e-5,9.693997703560302e-5,8.038414541945162e-7,2.177892703712023e-5,5.946002576957907e-5,4.206600919239837e-6,8.13809944698817e-7,9.549419290530991e-7,0,0,5.38325165453489e-6,1.157113663864402e-5,0
0,0.09090909,-1,0.05,1.136749649554443e-5,3.0961505787703824e-5,0,4.4613023583617286e-5,0,1.5782814692112453e-5,0,2.5662535514050732e-5,2.819081833233219e-5,5.150593198835907e-5,3.27343466591901e-5,0,3.657984296984055e-5,8.006274078017977e-5,0,0,0,0,0,1.005649296212664e-5,0
0,0.1010101,-1,0.05,2.3584389796395905e-5,0,0,0,2.9517925016542583e-5,0,0,8.208049503483796e-5,0,0,1.946516215504127e-5,0,0,0,0,0,0,5.96384866989618e-6,2.3568317711862836e-5,0,0
0,0.11111111,-1,0.05,0,1.2557225545712371e-5,2.6430652246635706e-5,3.8071510948776803e-7,8.270120864031813e-6,0,0,8.28015668157175e-5,0,0,0,5.9163895343599055e-5,0,0,0,0,0,0,9.416310678821288e-6,4.685254707819346e-6,0
0,0.12121212,-1,0.05,0,1.3240061868024e-4,4.651352156253303e-5,0,0,0,0,0,0,0,2.6840419452007616e-5,4.338429362716268e-6,0,0,0,0,0,2.6106155245690967e-5,0,0,0
