Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100
2.0812608251818966e-10,0.0,1.1153299794494642e-9,0.0,0.0,1.942991924151101e-8,0.0,3.247054909566359e-7,1.8847676339519227e-6,0.0,8.676198655118285e-6,0.0,3.228903100936692e-6,1.1677524089857385e-5,0.0,1.650879483477366e-5,2.8599656120544433e-5,8.227158924976455e-6,0.0,0.0,0.0,2.7630979755462204e-6,6.719320113280433e-5,0.00010967276120368384,0.00015974258013322134,0.00018392756130507055,0.0,0.0,0.0,0.0,0.0,0.0,2.8337338789236546e-5,1.1637108865293598e-5,3.28954328682371e-5,0.0,0.0,2.1682812955392018e-6,0.0,0.0,1.3265300878460073e-6,0.0,0.0,0.0,0.0,2.6243354329310957e-8,0.0,5.071493239660122e-9,0.0,3.673875881063729e-9,0.0,2.7788635654107855e-9,0.0,2.1745657227949244e-9,0.0,1.747376402403897e-9,0.0,1.4345132984934506e-9,0.0,1.1987967690387652e-9,0.0,1.0169503309166023e-9,0.0,8.737950675727358e-10,0.0,7.590468378324001e-10,0.0,6.655595846005724e-10,0.0,5.882017283386984e-10,0.0,5.232290394414224e-10,0.0,4.678192881746313e-10,0.0,4.1980242940775627e-10,0.0,3.7747199651549935e-10,0.0,3.3942101801409667e-10,0.0,3.0448217918088715e-10,0.0,2.7160542356505225e-10,0.0,2.398404894722595e-10,0.0,2.0825294025431096e-10,0.0,1.7589843524217637e-10,0.0,1.417099032868796e-10,0.0,1.0429112074121853e-10,0.0,6.102901895389119e-11,0.0,4.35254592472123e-12,3.6530687200220235e-11,0.0
0.0,6.141050425633593e-10,0.0,6.313777486237349e-9,2.6503992957736535e-7,9.403188246801358e-8,3.2320142165947565e-6,0.0,0.0,7.26163630414322e-7,0.0,3.445292522631997e-6,0.0,0.0,1.0912702492025991e-5,0.0,0.0,0.0,1.9540586815804478e-5,1.8032146909248553e-5,3.80790085483547e-5,1.24417278158614e-5,0.0,0.0,0.0,0.0,1.6107079115272273e-5,0.00013364257250615672,0.00013452584749471146,7.071741545993931e-5,4.168657757539427e-5,6.527797418422879e-5,0.0,0.0,0.0,5.426962014281164e-6,2.363575585669671e-6,0.0,3.984455346371764e-6,2.8258069507056345e-6,0.0,4.904702193162131e-7,5.729268393717094e-8,1.9479521442602663e-7,5.355185002024476e-8,0.0,6.842839495888476e-9,0.0,4.911962802571501e-9,0.0,3.6225918078915815e-9,0.0,2.7789250165256853e-9,0.0,2.1968341820277627e-9,0.0,1.7786106290572369e-9,0.0,1.4684327794545898e-9,0.0,1.2323415151158091e-9,0.0,1.0486502888054639e-9,0.0,9.029682346374524e-10,0.0,7.854374086707638e-10,0.0,6.891066179334771e-10,0.0,6.089590645741439e-10,0.0,5.412814593153126e-10,0.0,4.832770230778217e-10,0.0,4.3277618311243773e-10,0.0,3.8806486666320695e-10,0.0,3.47754517401877e-10,0.0,3.106791779283746e-10,0.0,2.758501151611803e-10,0.0,2.4238467572698654e-10,0.0,2.0948658365736727e-10,0.0,1.763743878037405e-10,0.0,1.421112668809326e-10,0.0,1.0486309500040703e-10,0.0,5.888677172436949e-11,0.0,0.0,9.885315491939273e-11
4.690828481465625e-10,0.0,3.086478895883427e-9,0.0,0.0,0.0,0.0,1.220926603530984e-5,1.803748788271611e-5,8.842980083135367e-6,3.587856918763342e-5,0.0,1.6487089989429174e-5,2.4741407874821658e-5,0.0,2.8011145146503225e-5,4.981480618917393e-5,4.949934889866295e-6,0.0,0.0,0.0,0.0,7.389396172735015e-5,0.00015216428422005013,0.00024678672532320675,0.0003035138138015359,0.0,0.0,0.0,0.0,0.0,0.0,3.924075759563664e-5,1.4043674600147056e-5,4.425750144156443e-5,0.0,0.0,3.018724933473581e-6,0.0,0.0,1.888744659336346e-6,0.0,0.0,0.0,0.0,3.334742346229186e-8,0.0,6.833306500571291e-9,0.0,4.903092774719703e-9,0.0,3.6801147081166625e-9,0.0,2.86017512191733e-9,0.0,2.284011383671403e-9,0.0,1.8643610612670282e-9,0.0,1.5498493046148255e-9,0.0,1.3084813961964683e-9,0.0,1.119485072774429e-9,0.0,9.688619789366416e-10,0.0,8.46937249132651e-10,0.0,7.468090152173978e-10,0.0,6.634902302099511e-10,0.0,5.932679977838084e-10,0.0,5.33351309495167e-10,0.0,4.816015367614668e-10,0.0,4.3634638752232393e-10,0.0,3.962924600142692e-10,0.0,3.6038773261748427e-10,0.0,3.2781609607332453e-10,0.0,2.978729279387582e-10,0.0,2.698876983134313e-10,0.0,2.427966084557129e-10,0.0,2.139851753134997e-10,0.0,1.7505565648306964e-10,0.0,9.5928923297961e-11,0.0,0.0
3.005751344991037e-8,0.0,7.043215358334826e-8,0.0,5.62950744022342e-7,1.0418298080116912e-5,0.000600274668123749,0.002181190006579043,0.0023040310126581027,0.0020301998228512965,0.0019751837096529928,0.002014613924996205,0.0030335437022812233,0.0026254605577690714,0.0026863802724291807,0.0027845614809333045,0.002254317190033319,0.0018578126303844926,0.001517596664522899,0.0009063500138753306,0.0005739175600243556,0.0003170368024420045,4.365944555740948e-6,0.0,0.0,0.0,0.0,0.00013875359470260214,0.00014995898687853395,8.027497863657424e-5,6.88431034292915e-5,0.0001177216442164062,0.0,0.0,0.0,4.440140804071425e-6,3.458035810298199e-6,0.0,5.548986304478154e-6,4.640624036600949e-6,0.0,6.625031938387372e-7,3.403507069502654e-8,2.876678026628277e-7,7.246549432380345e-8,0.0,3.373230991185472e-9,0.0,9.956180158629536e-10,0.0,0.0,9.54309765784046e-10,0.0,1.64790272102755e-9,0.0,2.0986049520721475e-9,0.0,2.405442011621517e-9,0.0,2.6249864506056043e-9,0.0,2.7913394681888805e-9,0.0,2.925989688229436e-9,0.0,3.0429398506726105e-9,0.0,3.151624530062236e-9,0.0,3.2584840104377125e-9,0.0,3.3679554208632112e-9,0.0,3.482888045192034e-9,0.0,3.604699236881004e-9,0.0,3.733122002902434e-9,0.0,3.865511041645231e-9,0.0,3.995451949845297e-9,0.0,4.110010821445353e-9,0.0,4.18470510976654e-9,0.0,4.173620666492184e-9,0.0,3.9899065011450575e-9,0.0,3.4649287595778234e-9,0.0,2.2586553730441495e-9,0.0,0.0,2.6267892797943173e-9,0.0,1.100979545545361e-8,0.0
0.0,8.689356132934534e-7,0.0,1.0469420395579357e-6,7.798108000824525e-6,0.0015425119832766147,0.005272607456931757,0.003100752527035828,0.002502580284505072,0.00504894722793725,0.013838875837450065,0.03382902698626534,0.05814069202614519,0.08788779091215108,0.12007403035770545,0.14135167627220427,0.15383359008579242,0.15530778753272678,0.14861397125724304,0.12878347667658888,0.09810832503702312,0.06556838385084468,0.041469205089022465,0.025187394226660217,0.01204127651938131,0.006471244020671779,0.0022409790075781596,0.0006226257114461089,1.9199117155792436e-5,0.0,0.0,0.0,5.293533695049775e-5,7.755609174402312e-6,6.404838034467811e-5,0.0,0.0,4.682419811580019e-6,0.0,0.0,2.9806064734231086e-6,0.0,0.0,0.0,0.0,5.107933156409672e-8,0.0,2.0539318395762508e-8,0.0,2.0717674541859132e-8,0.0,2.1241515763092968e-8,0.0,2.1906155372327947e-8,0.0,2.2652932412636775e-8,0.0,2.347945088558845e-8,0.0,2.4404131306710045e-8,0.0,2.545440430026247e-8,0.0,2.6663404264581916e-8,0.0,2.8069930442597982e-8,0.0,2.9720128918597767e-8,0.0,3.167021421859318e-8,0.0,3.3990529863103804e-8,0.0,3.6771137790481136e-8,0.0,4.0129940117594746e-8,0.0,4.4224539798110034e-8,0.0,4.927020919974212e-8,0.0,5.556790075473828e-8,0.0,6.354924783330551e-8,0.0,7.38519129717119e-8,0.0,8.745072479001692e-8,0.0,1.058980585810332e-7,0.0,1.3179025508378574e-7,0.0,1.6973814872898174e-7,0.0,2.285584278638453e-7,0.0,3.267070801431515e-7,0.0,5.069003398191941e-7
0.0,1.7359446708560712e-6,0.0,2.1583553477455553e-6,0.0005467952430132905,0.0038011901426974726,0.0011894601573383184,0.0009733915577292784,0.008838541909622126,0.03186170240277704,0.11020925427540842,0.18644414157618264,0.3379330531017596,0.5360176330767346,0.7665162264488625,1.036128781985171,1.3030488785677032,1.5374109934395352,1.690419128174929,1.7494986265147903,1.6664714066436326,1.494719759140469,1.2416177797507815,0.9437416546737681,0.6541108132975616,0.41160895503837186,0.24002326147443848,0.12398226056162398,0.057521423863620684,0.023008120101002942,0.008437720979803248,0.002654375383363072,0.0005003230883666937,5.725913769881341e-5,0.0,0.0,1.9851551018973625e-6,0.0,8.040153706974707e-6,9.375232250738463e-6,0.0,1.0496725969574073e-6,0.0,5.281885774707007e-7,4.6546505041078495e-8,2.7313670670991998e-8,0.0,6.408909874835445e-8,0.0,6.631520878244147e-8,0.0,6.871987470091767e-8,0.0,7.143701576524108e-8,0.0,7.453192868425162e-8,0.0,7.806398590153307e-8,0.0,8.210665826595687e-8,0.0,8.675318860014159e-8,0.0,9.212039976773667e-8,0.0,9.835376113187522e-8,0.0,1.0563499399722787e-7,0.0,1.1419286784075667e-7,0.0,1.2431858449417632e-7,0.0,1.3638733171319473e-7,0.0,1.508890198692825e-7,0.0,1.6847246888573865e-7,0.0,1.9001011367976163e-7,0.0,2.1669440387146466e-7,0.0,2.501840335620287e-7,0.0,2.928303684626599e-7,0.0,3.4803396627580696e-7,0.0,4.2081425318656334e-7,0.0,5.187200250361457e-7,0.0,6.53231402441179e-7,0.0,8.415489760409401e-7,0.0,1.1065767315017183e-6,0.0,1.4586214554086041e-6
8.994986436664476e-6,0.0,9.227370204405361e-6,1.3277146308450938e-5,0.0026656324881941034,0.002476292593777373,0.00011250214764739042,0.0035127395004665917,0.022871138760898475,0.09788200545074172,0.19724232966997507,0.4310721206353392,0.7429386581295041,1.2969700189030793,2.083853057916114,3.139896627487127,4.455658649895277,6.05094490480331,7.642176600967956,9.014645051335785,9.880810498470142,10.043488704198836,9.547285543475432,8.589441351914578,7.207440167176134,5.5789909413932905,4.057772867065642,2.6617311468912526,1.5927245529117795,0.861397956781048,0.40387543356152883,0.17300477576431644,0.06683654928354738,0.021448156682391695,0.004463716606203272,0.0008885827852480646,0.00016332098971308257,1.9067534400687692e-5,0.0,0.0,6.264741689619768e-6,0.0,8.968627876242863e-7,0.0,5.846438079061045e-7,0.0,7.645543969374557e-7,0.0,7.860033816541545e-7,0.0,8.009506695088931e-7,0.0,8.126278213808292e-7,0.0,8.234908277813702e-7,0.0,8.352898729157233e-7,0.0,8.49338718600734e-7,0.0,8.66699394225634e-7,0.0,8.883140335910867e-7,0.0,9.151048676358187e-7,0.0,9.480574073677417e-7,0.0,9.88298375159502e-7,0.0,1.0371785341703799e-6,0.0,1.0963707005430479e-6,0.0,1.1679952309350483e-6,0.0,1.2547896494652378e-6,0.0,1.3603469154077176e-6,0.0,1.4894602657477663e-6,0.0,1.6486358449810723e-6,0.0,1.8468750731614137e-6,0.0,2.096901871101409e-6,0.0,2.4171451950223857e-6,0.0,2.8350424298423607e-6,0.0,3.3927122193631477e-6,0.0,4.15689342908081e-6,0.0,5.235868493127783e-6,0.0,6.799837002472487e-6,0.0
1.740441626343454e-5,0.0,2.0221301523088187e-5,0.0,0.0024111586129972238,0.001051210883284466,0.000119520016318711,0.004607581923617977,0.035477956325861974,0.12449794714991806,0.2496091378875376,0.5445726792192148,1.00092807858465,1.9869682693202861,3.3785359700897697,5.645840742916298,8.666561900293944,12.53450969998744,16.730062534616145,20.90639504275639,24.70217768163508,27.62123611849848,29.348521574558156,29.489592848938724,28.16110861482718,25.34928576947306,21.29853366714492,16.715862763456755,12.224408536306745,8.199994228408933,4.99285259567134,2.7113114028499328,1.328969457534695,0.5585434152081714,0.21002487635601916,0.06304440733171296,0.01624171717105991,0.0030281638276248033,0.000553697820406569,6.545677134354265e-5,0.0,6.671844198308464e-6,0.0,3.135468331856828e-6,0.0,9.241758340067464e-7,0.0,1.9342336017871276e-7,7.944474018586335e-8,0.0,4.815540753952519e-7,0.0,7.595184741148842e-7,0.0,9.623813753023569e-7,0.0,1.1191059054908693e-6,0.0,1.2477964728702773e-6,0.0,1.3603989351850032e-6,0.0,1.4652630059572403e-6,0.0,1.5686263359384613e-6,0.0,1.6755299671785906e-6,0.0,1.790427477681078e-6,0.0,1.917633380799089e-6,0.0,2.0616994239389896e-6,0.0,2.2277813899563627e-6,0.0,2.422050635505002e-6,0.0,2.6522096064582005e-6,0.0,2.928189168596873e-6,0.0,3.2631430147375795e-6,0.0,3.6749219788816847e-6,0.0,4.1883323381739505e-6,0.0,4.838701106154986e-6,0.0,5.6776726015414174e-6,0.0,6.782893420222536e-6,0.0,8.274479204555974e-6,0.0,1.0342333677544957e-5,0.0,1.3280724466676475e-5,0.0
6.936031997611281e-7,0.0,0.0,2.9932361130340723e-5,0.0024555286389830143,0.0007706409419144621,3.771679852161469e-5,0.004376568952282651,0.03818515585152782,0.12263008422818003,0.2625944208407379,0.5477052559566948,1.110569091612946,2.252865574286653,4.108866930047839,7.015776789975919,11.129757101182813,16.681596194264515,22.931702259824874,29.947059416148523,37.61582291645985,45.190395930860596,51.53382269185768,55.30287172673594,56.795911045974975,55.513732701815655,51.52781485975944,45.17588843468813,37.46724655374597,29.122644230240894,21.145069267594,14.002336956848334,8.373812084454649,4.533163419106254,2.145296163651688,0.8754228838412746,0.29837085661641427,0.08452901743846492,0.017926849342270408,0.0022373880312458825,8.456336654162443e-5,6.6921438696681435e-6,0.0,7.656463532657654e-6,0.0,7.622842551063514e-6,0.0,6.467244636951364e-6,0.0,5.578661537947483e-6,0.0,4.864465965147247e-6,0.0,4.288652970717521e-6,0.0,3.82118580309907e-6,0.0,3.438610265038733e-6,0.0,3.1229588248720574e-6,0.0,2.8604910333797307e-6,0.0,2.6406328845041574e-6,0.0,2.4551570546464065e-6,0.0,2.2975658284849488e-6,0.0,2.162625454366207e-6,0.0,2.0460077619645745e-6,0.0,1.9440021191257985e-6,0.0,1.8532683490775526e-6,0.0,1.770603330805898e-6,0.0,1.6926940355915576e-6,0.0,1.6158244208781982e-6,0.0,1.5354924209532329e-6,0.0,1.4458740759437206e-6,0.0,1.339042145127678e-6,0.0,1.2038103056511318e-6,0.0,1.024067476600976e-6,0.0,7.766883978547412e-7,0.0,4.305719143303577e-7,0.0,0.0,3.2010117211029865e-7,0.0
0.0,6.118235331268806e-6,0.0,4.2929266829014526e-5,0.0024586075733648615,0.0005122080917790299,0.0,0.003680289136558531,0.03717805765978697,0.09953571642742591,0.23710762304136185,0.4866516025858393,1.060460616834494,2.1666062833519706,4.065919514307512,7.13975663301526,11.528901440644598,17.512016366328723,24.649800807967917,33.65061847711778,44.40938481345033,55.27420647855357,65.25238277072211,73.01230865972731,78.25842105984917,80.50873379346773,79.2101840711244,74.55643369847992,66.74966094608729,56.66194204547751,45.649373803490725,34.4035988332924,24.06314706415122,15.360856194784947,8.87815079578715,4.595353311879476,2.0239478558781374,0.7447355133975894,0.22408968711725216,0.04647445818666702,0.006824715211062995,0.00043054740268253227,0.0,1.1083665774094697e-5,0.0,6.459139511935064e-6,0.0,5.103810383661767e-6,0.0,4.182917300931877e-6,0.0,3.5299854220284035e-6,0.0,3.043540463113459e-6,0.0,2.669918112223968e-6,0.0,2.3768437969920343e-6,0.0,2.1433856412841126e-6,0.0,1.9552910791844627e-6,0.0,1.8025203076831532e-6,0.0,1.6778218821855263e-6,0.0,1.57585967972409e-6,0.0,1.4926539064617829e-6,0.0,1.4252130931708962e-6,0.0,1.3712872518226506e-6,0.0,1.329203392378986e-6,0.0,1.2977607955690474e-6,0.0,1.2761770747601987e-6,0.0,1.2640868430025876e-6,0.0,1.2616124076885172e-6,0.0,1.269555077305995e-6,0.0,1.2898220250463055e-6,0.0,1.3263587378787635e-6,0.0,1.3872635705411086e-6,0.0,1.4899301399054821e-6,0.0,1.6749098806030816e-6,0.0,2.0494187232543484e-6,0.0,2.961804005462909e-6
